id,labels
7766,0
7767,11
7768,1
7769,3
7770,0
7771,3
7772,2
7773,0
7774,13
7775,8
7776,0
7777,0
7778,1
7779,6
7780,4
7781,2
7782,0
7783,2
7784,1
7785,4
7786,3
7787,0
7788,1
7789,3
7790,0
7791,0
7792,3
7793,0
7794,1
7795,3
7796,11
7797,0
7798,0
7799,24
7800,0
7801,0
7802,2
7803,7
7804,24
7805,12
7806,3
7807,2
7808,3
7809,0
7810,0
7811,3
7812,0
7813,7
7814,0
7815,2
7816,3
7817,0
7818,14
7819,0
7820,3
7821,0
7822,1
7823,7
7824,7
7825,3
7826,11
7827,0
7828,0
7829,24
7830,0
7831,2
7832,3
7833,0
7834,1
7835,21
7836,2
7837,0
7838,3
7839,14
7840,0
7841,1
7842,2
7843,3
7844,2
7845,0
7846,1
7847,8
7848,18
7849,1
7850,6
7851,4
7852,3
7853,0
7854,0
7855,1
7856,0
7857,2
7858,24
7859,0
7860,0
7861,2
7862,1
7863,3
7864,0
7865,0
7866,3
7867,0
7868,3
7869,0
7870,7
7871,0
7872,0
7873,5
7874,3
7875,8
7876,2
7877,1
7878,10
7879,5
7880,2
7881,0
7882,1
7883,0
7884,0
7885,1
7886,0
7887,7
7888,0
7889,8
7890,5
7891,3
7892,0
7893,0
7894,7
7895,0
7896,7
7897,14
7898,0
7899,3
7900,14
7901,7
7902,14
7903,0
7904,7
7905,0
7906,2
7907,1
7908,5
7909,1
7910,5
7911,18
7912,0
7913,8
7914,2
7915,1
7916,1
7917,5
7918,0
7919,3
7920,0
7921,3
7922,0
7923,0
7924,1
7925,7
7926,7
7927,3
7928,0
7929,1
7930,8
7931,5
7932,3
7933,0
7934,1
7935,4
7936,5
7937,2
7938,7
7939,8
7940,5
7941,0
7942,0
7943,1
7944,10
7945,4
7946,0
7947,2
7948,5
7949,3
7950,11
7951,0
7952,1
7953,6
7954,0
7955,0
7956,1
7957,0
7958,0
7959,1
7960,2
7961,0
7962,1
7963,1
7964,1
7965,2
7966,0
7967,6
7968,2
7969,1
7970,8
7971,3
7972,0
7973,0
7974,1
7975,7
7976,0
7977,1
7978,7
7979,2
7980,5
7981,8
7982,0
7983,3
7984,0
7985,2
7986,0
7987,1
7988,1
7989,2
7990,0
7991,6
7992,2
7993,0
7994,1
7995,5
7996,4
7997,1
7998,10
7999,6
8000,4
8001,8
8002,11
8003,0
8004,1
8005,6
8006,15
8007,1
8008,0
8009,1
8010,1
8011,20
8012,6
8013,0
8014,3
8015,0
8016,1
8017,10
8018,4
8019,2
8020,5
8021,2
8022,1
8023,0
8024,0
8025,1
8026,0
8027,0
8028,1
8029,6
8030,0
8031,3
8032,0
8033,3
8034,0
8035,2
8036,1
8037,5
8038,0
8039,2
8040,1
8041,6
8042,3
8043,0
8044,0
8045,1
8046,7
8047,6
8048,0
8049,3
8050,0
8051,3
8052,0
8053,0
8054,3
8055,0
8056,0
8057,2
8058,1
8059,0
8060,0
8061,1
8062,0
8063,0
8064,1
8065,6
8066,14
8067,0
8068,3
8069,2
8070,0
8071,3
8072,0
8073,1
8074,5
8075,0
8076,2
8077,1
8078,8
8079,6
8080,1
8081,6
8082,0
8083,2
8084,13
8085,3
8086,0
8087,2
8088,3
8089,0
8090,1
8091,0
8092,0
8093,1
8094,0
8095,2
8096,1
8097,6
8098,4
8099,3
8100,2
8101,0
8102,2
8103,1
8104,5
8105,0
8106,2
8107,1
8108,3
8109,0
8110,3
8111,2
8112,0
8113,12
8114,2
8115,0
8116,8
8117,5
8118,12
8119,0
8120,2
8121,3
8122,0
8123,2
8124,11
8125,0
8126,3
8127,2
8128,0
8129,2
8130,1
8131,7
8132,8
8133,5
8134,0
8135,2
8136,3
8137,0
8138,1
8139,1
8140,22
8141,16
8142,3
8143,0
8144,1
8145,0
8146,2
8147,1
8148,6
8149,0
8150,7
8151,6
8152,3
8153,2
8154,2
8155,0
8156,1
8157,6
8158,9
8159,8
8160,1
8161,7
8162,0
8163,6
8164,8
8165,0
8166,1
8167,10
8168,19
8169,3
8170,0
8171,0
8172,6
8173,4
8174,8
8175,7
8176,6
8177,2
8178,1
8179,2
8180,0
8181,1
8182,3
8183,2
8184,8
8185,4
8186,5
8187,7
8188,2
8189,3
8190,0
8191,4
8192,5
8193,1
8194,6
8195,8
8196,3
8197,0
8198,12
8199,0
8200,1
8201,6
8202,11
8203,0
8204,0
8205,1
8206,0
8207,4
8208,6
8209,3
8210,11
8211,0
8212,1
8213,8
8214,4
8215,8
8216,6
8217,1
8218,6
8219,4
8220,9
8221,2
8222,1
8223,8
8224,0
8225,6
8226,0
8227,1
8228,1
8229,0
8230,2
8231,0
8232,1
8233,1
8234,7
8235,3
8236,2
8237,0
8238,4
8239,6
8240,4
8241,9
8242,1
8243,10
8244,0
8245,5
8246,4
8247,1
8248,10
8249,3
8250,0
8251,11
8252,0
8253,5
8254,0
8255,5
8256,9
8257,4
8258,3
8259,2
8260,0
8261,14
8262,0
8263,1
8264,6
8265,0
8266,0
8267,1
8268,0
8269,0
8270,2
8271,0
8272,0
8273,1
8274,1
8275,7
8276,1
8277,8
8278,2
8279,0
8280,5
8281,16
8282,4
8283,2
8284,2
8285,0
8286,1
8287,4
8288,3
8289,2
8290,0
8291,1
8292,7
8293,8
8294,5
8295,0
8296,1
8297,21
8298,4
8299,3
8300,8
8301,13
8302,0
8303,1
8304,9
8305,2
8306,0
8307,7
8308,9
8309,0
8310,0
8311,1
8312,4
8313,10
8314,0
8315,4
8316,6
8317,2
8318,1
8319,5
8320,9
8321,4
8322,11
8323,0
8324,1
8325,11
8326,6
8327,17
8328,1
8329,4
8330,2
8331,0
8332,2
8333,5
8334,3
8335,0
8336,1
8337,10
8338,0
8339,5
8340,9
8341,13
8342,3
8343,2
8344,1
8345,4
8346,10
8347,6
8348,17
8349,0
8350,13
8351,1
8352,3
8353,0
8354,7
8355,14
8356,0
8357,4
8358,5
8359,4
8360,0
8361,3
8362,0
8363,0
8364,1
8365,7
8366,0
8367,3
8368,0
8369,1
8370,3
8371,14
8372,2
8373,0
8374,0
8375,0
8376,5
8377,4
8378,13
8379,1
8380,3
8381,2
8382,0
8383,0
8384,8
8385,11
8386,4
8387,6
8388,1
8389,5
8390,4
8391,3
8392,8
8393,13
8394,3
8395,0
8396,0
8397,1
8398,2
8399,8
8400,16
8401,5
8402,7
8403,5
8404,4
8405,3
8406,2
8407,0
8408,1
8409,4
8410,5
8411,2
8412,1
8413,7
8414,8
8415,13
8416,3
8417,0
8418,0
8419,1
8420,6
8421,17
8422,2
8423,2
8424,0
8425,7
8426,2
8427,0
8428,0
8429,1
8430,2
8431,2
8432,0
8433,6
8434,3
8435,16
8436,0
8437,0
8438,7
8439,0
8440,1
8441,4
8442,1
8443,2
8444,2
8445,1
8446,0
8447,6
8448,13
8449,0
8450,1
8451,2
8452,0
8453,6
8454,13
8455,3
8456,0
8457,1
8458,15
8459,11
8460,1
8461,2
8462,1
8463,1
8464,8
8465,5
8466,0
8467,0
8468,1
8469,3
8470,2
8471,18
8472,8
8473,9
8474,3
8475,13
8476,16
8477,0
8478,1
8479,15
8480,11
8481,1
8482,2
8483,1
8484,1
8485,2
8486,0
8487,3
8488,2
8489,0
8490,5
8491,2
8492,0
8493,1
8494,2
8495,5
8496,9
8497,8
8498,2
8499,0
8500,0
8501,1
8502,0
8503,3
8504,0
8505,8
8506,8
8507,5
8508,1
8509,3
8510,0
8511,2
8512,0
8513,5
8514,1
8515,0
8516,5
8517,0
8518,1
8519,0
8520,6
8521,4
8522,4
8523,9
8524,4
8525,2
8526,1
8527,7
8528,2
8529,0
8530,1
8531,5
8532,4
8533,3
8534,0
8535,2
8536,0
8537,0
8538,3
8539,0
8540,7
8541,0
8542,2
8543,0
8544,1
8545,3
8546,0
8547,5
8548,4
8549,2
8550,14
8551,0
8552,1
8553,7
8554,3
8555,0
8556,2
8557,0
8558,1
8559,3
8560,0
8561,0
8562,1
8563,7
8564,3
8565,2
8566,0
8567,1
8568,2
8569,0
8570,6
8571,3
8572,0
8573,0
8574,4
8575,11
8576,0
8577,1
8578,3
8579,16
8580,4
8581,4
8582,11
8583,2
8584,0
8585,1
8586,11
8587,0
8588,13
8589,5
8590,3
8591,0
8592,3
8593,15
8594,1
8595,2
8596,1
8597,0
8598,3
8599,0
8600,0
8601,1
8602,1
8603,7
8604,3
8605,2
8606,1
8607,11
8608,1
8609,19
8610,0
8611,1
8612,1
8613,0
8614,1
8615,0
8616,3
8617,0
8618,0
8619,1
8620,5
8621,0
8622,7
8623,0
8624,1
8625,0
8626,0
8627,1
8628,3
8629,2
8630,14
8631,0
8632,3
8633,2
8634,0
8635,0
8636,5
8637,2
8638,3
8639,14
8640,0
8641,3
8642,0
8643,7
8644,0
8645,1
8646,5
8647,4
8648,2
8649,0
8650,1
8651,6
8652,13
8653,3
8654,0
8655,0
8656,2
8657,0
8658,0
8659,1
8660,3
8661,0
8662,3
8663,0
8664,0
8665,13
8666,5
8667,2
8668,0
8669,1
8670,2
8671,1
8672,2
8673,5
8674,3
8675,0
8676,1
8677,20
8678,6
8679,9
8680,4
8681,3
8682,0
8683,1
8684,0
8685,1
8686,0
8687,5
8688,1
8689,5
8690,3
8691,23
8692,3
8693,0
8694,1
8695,8
8696,2
8697,0
8698,6
8699,2
8700,0
8701,2
8702,1
8703,4
8704,2
8705,0
8706,5
8707,0
8708,3
8709,2
8710,0
8711,2
8712,0
8713,19
8714,3
8715,2
8716,0
8717,7
8718,0
8719,0
8720,1
8721,4
8722,5
8723,1
8724,8
8725,2
8726,0
8727,3
8728,2
8729,0
8730,6
8731,4
8732,9
8733,2
8734,3
8735,14
8736,3
8737,0
8738,7
8739,2
8740,1
8741,11
8742,0
8743,0
8744,5
8745,2
8746,0
8747,3
8748,0
8749,0
8750,1
8751,4
8752,4
8753,7
8754,0
8755,1
8756,3
8757,2
8758,3
8759,0
8760,6
8761,23
8762,2
8763,0
8764,1
8765,7
8766,0
8767,1
8768,7
8769,7
8770,0
8771,1
8772,0
8773,1
8774,7
8775,4
8776,0
8777,5
8778,0
8779,2
8780,1
8781,11
8782,0
8783,5
8784,3
8785,0
8786,1
8787,0
8788,7
8789,0
8790,7
8791,3
8792,14
8793,1
8794,0
8795,3
8796,2
8797,0
8798,6
8799,1
8800,10
8801,3
8802,0
8803,0
8804,3
8805,8
8806,11
8807,5
8808,0
8809,7
8810,0
8811,1
8812,2
8813,0
8814,5
8815,4
8816,0
8817,4
8818,9
8819,1
8820,3
8821,2
8822,0
8823,18
8824,9
8825,1
8826,10
8827,5
8828,4
8829,3
8830,2
8831,0
8832,8
8833,0
8834,1
8835,2
8836,0
8837,1
8838,2
8839,5
8840,3
8841,0
8842,3
8843,11
8844,0
8845,1
8846,10
8847,3
8848,0
8849,0
8850,9
8851,4
8852,8
8853,3
8854,0
8855,1
8856,0
8857,1
8858,0
8859,1
8860,0
8861,1
8862,0
8863,1
8864,0
8865,1
8866,0
8867,1
8868,0
8869,1
8870,11
8871,0
8872,1
8873,1
8874,0
8875,1
8876,11
8877,0
8878,1
8879,1
8880,0
8881,1
8882,11
8883,0
8884,1
8885,1
8886,0
8887,1
8888,0
8889,1
8890,0
8891,1
8892,11
8893,0
8894,1
8895,1
8896,0
8897,1
8898,0
8899,1
8900,0
8901,1
8902,11
8903,0
8904,1
8905,1
8906,0
8907,1
8908,0
8909,1
8910,0
8911,1
8912,0
8913,1
8914,0
8915,1
8916,11
8917,15
8918,1
8919,0
8920,1
8921,1
8922,0
8923,1
8924,0
8925,1
8926,11
8927,15
8928,1
8929,0
8930,1
8931,1
8932,0
8933,1
8934,0
8935,0
8936,1
8937,0
8938,2
8939,3
8940,0
8941,6
8942,3
8943,0
8944,2
8945,0
8946,1
8947,3
8948,0
8949,6
8950,12
8951,0
8952,2
8953,2
8954,3
8955,14
8956,2
8957,0
8958,0
8959,0
8960,0
8961,1
8962,7
8963,4
8964,3
8965,2
8966,0
8967,0
8968,2
8969,0
8970,1
8971,2
8972,3
8973,8
8974,6
8975,4
8976,2
8977,0
8978,1
8979,0
8980,0
8981,0
8982,0
8983,6
8984,3
8985,2
8986,0
8987,0
8988,1
8989,2
8990,5
8991,4
8992,9
8993,1
8994,2
8995,1
8996,2
8997,1
8998,19
8999,3
9000,2
9001,0
9002,3
9003,0
9004,0
9005,1
9006,0
9007,6
9008,3
9009,0
9010,4
9011,8
9012,19
9013,3
9014,0
9015,0
9016,0
9017,3
9018,0
9019,1
9020,0
9021,1
9022,3
9023,2
9024,2
9025,0
9026,3
9027,0
9028,2
9029,5
9030,4
9031,1
9032,10
9033,0
9034,3
9035,2
9036,0
9037,8
9038,4
9039,6
9040,0
9041,3
9042,14
9043,1
9044,0
9045,0
9046,5
9047,3
9048,0
9049,3
9050,0
9051,0
9052,2
9053,1
9054,3
9055,0
9056,5
9057,2
9058,0
9059,2
9060,1
9061,15
9062,1
9063,0
9064,1
9065,0
9066,1
9067,2
9068,3
9069,0
9070,0
9071,3
9072,0
9073,0
9074,3
9075,0
9076,1
9077,0
9078,7
9079,0
9080,3
9081,0
9082,1
9083,10
9084,5
9085,4
9086,12
9087,3
9088,11
9089,2
9090,0
9091,0
9092,1
9093,5
9094,4
9095,2
9096,1
9097,3
9098,2
9099,0
9100,1
9101,0
9102,1
9103,0
9104,1
9105,3
9106,1
9107,10
9108,2
9109,0
9110,5
9111,8
9112,2
9113,0
9114,1
9115,11
9116,2
9117,0
9118,2
9119,0
9120,5
9121,4
9122,2
9123,0
9124,3
9125,0
9126,7
9127,5
9128,9
9129,8
9130,2
9131,0
9132,3
9133,2
9134,0
9135,0
9136,1
9137,0
9138,7
9139,0
9140,1
9141,3
9142,2
9143,3
9144,11
9145,0
9146,0
9147,4
9148,20
9149,6
9150,9
9151,1
9152,3
9153,0
9154,0
9155,3
9156,2
9157,0
9158,6
9159,11
9160,0
9161,3
9162,0
9163,8
9164,2
9165,3
9166,11
9167,1
9168,2
9169,0
9170,2
9171,2
9172,0
9173,6
9174,11
9175,15
9176,1
9177,0
9178,1
9179,7
9180,11
9181,0
9182,3
9183,2
9184,0
9185,2
9186,11
9187,0
9188,0
9189,6
9190,0
9191,1
9192,3
9193,2
9194,0
9195,3
9196,0
9197,3
9198,0
9199,6
9200,11
9201,0
9202,1
9203,11
9204,0
9205,1
9206,11
9207,0
9208,13
9209,1
9210,2
9211,0
9212,2
9213,0
9214,3
9215,2
9216,6
9217,11
9218,15
9219,1
9220,0
9221,1
9222,0
9223,6
9224,11
9225,0
9226,0
9227,3
9228,0
9229,2
9230,0
9231,1
9232,0
9233,2
9234,3
9235,0
9236,2
9237,0
9238,7
9239,0
9240,2
9241,6
9242,11
9243,15
9244,1
9245,0
9246,1
9247,3
9248,0
9249,11
9250,15
9251,1
9252,0
9253,24
9254,3
9255,2
9256,0
9257,2
9258,7
9259,11
9260,15
9261,1
9262,0
9263,3
9264,2
9265,0
9266,2
9267,1
9268,0
9269,5
9270,2
9271,0
9272,1
9273,0
9274,1
9275,0
9276,0
9277,0
9278,0
9279,1
9280,11
9281,1
9282,11
9283,1
9284,1
9285,8
9286,3
9287,0
9288,0
9289,1
9290,0
9291,0
9292,7
9293,0
9294,0
9295,6
9296,2
9297,2
9298,0
9299,2
9300,0
9301,1
9302,4
9303,4
9304,0
9305,1
9306,0
9307,6
9308,2
9309,0
9310,4
9311,7
9312,0
9313,2
9314,7
9315,2
9316,1
9317,0
9318,2
9319,6
9320,0
9321,1
9322,6
9323,3
9324,2
9325,3
9326,2
9327,0
9328,0
9329,1
9330,6
9331,12
9332,0
9333,2
9334,1
9335,6
9336,3
9337,0
9338,0
9339,1
9340,3
9341,0
9342,0
9343,6
9344,4
9345,3
9346,2
9347,0
9348,0
9349,1
9350,8
9351,6
9352,4
9353,3
9354,0
9355,2
9356,0
9357,1
9358,3
9359,12
9360,0
9361,6
9362,4
9363,3
9364,0
9365,0
9366,1
9367,7
9368,3
9369,2
9370,0
9371,8
9372,4
9373,6
9374,1
9375,0
9376,6
9377,0
9378,0
9379,1
9380,2
9381,0
9382,1
9383,0
9384,1
9385,21
9386,3
9387,0
9388,1
9389,3
9390,0
9391,0
9392,6
9393,0
9394,0
9395,7
9396,6
9397,12
9398,0
9399,3
9400,14
9401,1
9402,0
9403,3
9404,0
9405,1
9406,7
9407,1
9408,0
9409,1
9410,1
9411,0
9412,15
9413,11
9414,5
9415,1
9416,14
9417,1
9418,0
9419,11
9420,15
9421,11
9422,15
9423,15
9424,3
9425,0
9426,0
9427,2
9428,3
9429,0
9430,2
9431,3
9432,0
9433,2
9434,3
9435,0
9436,14
9437,0
9438,0
9439,1
9440,0
9441,15
9442,11
9443,5
9444,3
9445,11
9446,15
9447,15
9448,0
9449,3
9450,0
9451,2
9452,0
9453,2
9454,3
9455,0
9456,1
9457,0
9458,0
9459,0
9460,0
9461,2
9462,7
9463,5
9464,3
9465,2
9466,0
9467,0
9468,3
9469,0
9470,2
9471,0
9472,15
9473,1
9474,15
9475,1
9476,0
9477,3
9478,0
9479,1
9480,0
9481,0
9482,0
9483,29
9484,1
9485,2
9486,0
9487,0
9488,3
9489,0
9490,1
9491,0
9492,15
9493,11
9494,5
9495,3
9496,11
9497,15
9498,11
9499,15
9500,1
9501,15
9502,0
9503,3
9504,0
9505,1
9506,0
9507,3
9508,0
9509,1
9510,0
9511,2
9512,1
9513,0
9514,14
9515,2
9516,0
9517,0
9518,2
9519,1
9520,0
9521,5
9522,0
9523,2
9524,3
9525,0
9526,0
9527,14
9528,0
9529,2
9530,19
9531,3
9532,0
9533,0
9534,3
9535,0
9536,2
9537,0
9538,2
9539,15
9540,1
9541,3
9542,0
9543,0
9544,3
9545,0
9546,2
9547,7
9548,2
9549,0
9550,1
9551,0
9552,0
9553,5
9554,8
9555,2
9556,7
9557,2
9558,1
9559,3
9560,2
9561,1
9562,0
9563,4
9564,6
9565,9
9566,2
9567,1
9568,3
9569,2
9570,2
9571,2
9572,0
9573,0
9574,6
9575,9
9576,2
9577,1
9578,3
9579,2
9580,1
9581,8
9582,4
9583,6
9584,17
9585,1
9586,0
9587,7
9588,7
9589,28
9590,9
9591,2
9592,1
9593,7
9594,4
9595,2
9596,1
9597,11
9598,0
9599,3
9600,0
9601,14
9602,0
9603,12
9604,0
9605,1
9606,0
9607,0
9608,1
9609,0
9610,0
9611,7
9612,0
9613,2
9614,0
9615,1
9616,0
9617,1
9618,7
9619,1
9620,0
9621,1
9622,1
9623,0
9624,0
9625,8
9626,3
9627,2
9628,0
9629,6
9630,4
9631,1
9632,2
9633,9
9634,0
9635,1
9636,3
9637,0
9638,6
9639,9
9640,4
9641,11
9642,1
9643,0
9644,1
9645,0
9646,7
9647,0
9648,3
9649,2
9650,0
9651,1
9652,3
9653,2
9654,0
9655,24
9656,2
9657,3
9658,2
9659,1
9660,2
9661,0
9662,1
9663,3
9664,0
9665,0
9666,3
9667,0
9668,2
9669,0
9670,6
9671,2
9672,0
9673,2
9674,0
9675,0
9676,1
9677,0
9678,0
9679,3
9680,1
9681,0
9682,1
9683,1
9684,2
9685,0
9686,0
9687,1
9688,0
9689,0
9690,0
9691,1
9692,5
9693,8
9694,1
9695,0
9696,2
9697,0
9698,6
9699,13
9700,3
9701,0
9702,2
9703,1
9704,3
9705,14
9706,0
9707,0
9708,3
9709,0
9710,0
9711,2
9712,6
9713,13
9714,0
9715,0
9716,2
9717,7
9718,0
9719,1
9720,4
9721,0
9722,0
9723,5
9724,9
9725,0
9726,3
9727,0
9728,13
9729,0
9730,7
9731,9
9732,0
9733,0
9734,1
9735,5
9736,1
9737,0
9738,0
9739,1
9740,1
9741,0
9742,0
9743,3
9744,0
9745,0
9746,2
9747,7
9748,0
9749,0
9750,0
9751,1
9752,0
9753,0
9754,1
9755,3
9756,8
9757,2
9758,14
9759,3
9760,0
9761,0
9762,0
9763,0
9764,7
9765,0
9766,3
9767,0
9768,6
9769,4
9770,17
9771,4
9772,9
9773,3
9774,0
9775,1
9776,4
9777,5
9778,0
9779,1
9780,1
9781,1
9782,1
9783,0
9784,0
9785,0
9786,1
9787,5
9788,8
9789,1
9790,5
9791,8
9792,1
9793,1
9794,0
9795,0
9796,3
9797,0
9798,0
9799,2
9800,7
9801,0
9802,0
9803,0
9804,1
9805,0
9806,2
9807,1
9808,1
9809,1
9810,4
9811,5
9812,9
9813,3
9814,0
9815,1
9816,4
9817,5
9818,9
9819,8
9820,1
9821,3
9822,0
9823,1
9824,3
9825,2
9826,0
9827,2
9828,6
9829,11
9830,0
9831,1
9832,0
9833,0
9834,0
9835,7
9836,0
9837,2
9838,1
9839,3
9840,2
9841,5
9842,1
9843,2
9844,0
9845,3
9846,0
9847,5
9848,1
9849,10
9850,0
9851,19
9852,14
9853,0
9854,2
9855,7
9856,14
9857,0
9858,0
9859,28
9860,9
9861,13
9862,1
9863,3
9864,0
9865,0
9866,3
9867,2
9868,0
9869,1
9870,0
9871,2
9872,3
9873,2
9874,0
9875,2
9876,5
9877,3
9878,2
9879,1
9880,2
9881,0
9882,1
9883,5
9884,12
9885,0
9886,2
9887,3
9888,0
9889,1
9890,0
9891,8
9892,1
9893,1
9894,19
9895,0
9896,3
9897,0
9898,1
9899,3
9900,2
9901,0
9902,3
9903,0
9904,3
9905,0
9906,2
9907,5
9908,4
9909,2
9910,2
9911,0
9912,1
9913,2
9914,3
9915,2
9916,0
9917,3
9918,0
9919,2
9920,0
9921,0
9922,1
9923,3
9924,0
9925,0
9926,1
9927,4
9928,5
9929,4
9930,3
9931,0
9932,3
9933,0
9934,0
9935,2
9936,1
9937,3
9938,0
9939,7
9940,5
9941,0
9942,3
9943,0
9944,1
9945,0
9946,8
9947,1
9948,1
9949,7
9950,10
9951,5
9952,0
9953,1
9954,0
9955,0
9956,4
9957,5
9958,1
9959,22
9960,8
9961,0
9962,1
9963,6
9964,4
9965,4
9966,0
9967,1
9968,12
9969,1
9970,2
9971,0
9972,1
9973,6
9974,16
9975,0
9976,0
9977,0
9978,2
9979,7
9980,6
9981,16
9982,3
9983,0
9984,0
9985,0
9986,0
9987,8
9988,6
9989,17
9990,3
9991,0
9992,3
9993,2
9994,0
9995,3
9996,0
9997,2
9998,3
9999,2
10000,0
10001,1
10002,6
10003,17
10004,3
10005,12
10006,0
10007,3
10008,19
10009,4
10010,0
10011,1
10012,0
10013,2
10014,1
10015,1
10016,0
10017,6
10018,3
10019,0
10020,1
10021,5
10022,1
10023,5
10024,0
10025,1
10026,10
10027,4
10028,5
10029,0
10030,3
10031,0
10032,1
10033,7
10034,4
10035,5
10036,12
10037,1
10038,11
10039,0
10040,2
10041,1
10042,0
10043,13
10044,3
10045,0
10046,1
10047,3
10048,0
10049,2
10050,3
10051,2
10052,1
10053,0
10054,2
10055,1
10056,1
10057,3
10058,0
10059,2
10060,0
10061,1
10062,8
10063,4
10064,6
10065,2
10066,0
10067,0
10068,7
10069,8
10070,8
10071,1
10072,1
10073,1
10074,4
10075,4
10076,6
10077,17
10078,3
10079,0
10080,7
10081,6
10082,17
10083,3
10084,1
10085,0
10086,2
10087,1
10088,1
10089,3
10090,0
10091,0
10092,0
10093,1
10094,8
10095,0
10096,1
10097,0
10098,2
10099,1
10100,1
10101,7
10102,8
10103,0
10104,0
10105,2
10106,1
10107,6
10108,17
10109,9
10110,2
10111,0
10112,3
10113,0
10114,0
10115,0
10116,1
10117,13
10118,3
10119,0
10120,1
10121,7
10122,7
10123,3
10124,0
10125,1
10126,0
10127,6
10128,2
10129,0
10130,3
10131,0
10132,14
10133,2
10134,0
10135,1
10136,4
10137,6
10138,4
10139,3
10140,12
10141,4
10142,8
10143,11
10144,0
10145,1
10146,10
10147,3
10148,0
10149,3
10150,8
10151,2
10152,0
10153,18
10154,6
10155,9
10156,3
10157,0
10158,1
10159,7
10160,2
10161,2
10162,0
10163,2
10164,6
10165,13
10166,1
10167,0
10168,6
10169,8
10170,7
10171,8
10172,1
10173,7
10174,0
10175,6
10176,12
10177,0
10178,0
10179,0
10180,1
10181,3
10182,0
10183,0
10184,6
10185,2
10186,1
10187,6
10188,17
10189,4
10190,3
10191,0
10192,3
10193,0
10194,1
10195,7
10196,0
10197,0
10198,1
10199,2
10200,3
10201,0
10202,1
10203,2
10204,1
10205,1
10206,8
10207,6
10208,0
10209,11
10210,0
10211,4
10212,19
10213,4
10214,3
10215,14
10216,1
10217,7
10218,2
10219,3
10220,2
10221,0
10222,1
10223,0
10224,1
10225,3
10226,0
10227,11
10228,0
10229,18
10230,4
10231,2
10232,0
10233,10
10234,9
10235,3
10236,0
10237,1
10238,25
10239,1
10240,4
10241,22
10242,1
10243,10
10244,18
10245,4
10246,2
10247,0
10248,1
10249,7
10250,0
10251,1
10252,5
10253,2
10254,0
10255,7
10256,0
10257,3
10258,11
10259,0
10260,1
10261,8
10262,8
10263,8
10264,7
10265,3
10266,11
10267,1
10268,0
10269,1
10270,3
10271,0
10272,1
10273,22
10274,12
10275,1
10276,10
10277,20
10278,2
10279,0
10280,1
10281,2
10282,20
10283,9
10284,2
10285,2
10286,0
10287,7
10288,3
10289,2
10290,0
10291,7
10292,0
10293,1
10294,4
10295,4
10296,5
10297,1
10298,1
10299,4
10300,1
10301,0
10302,5
10303,3
10304,2
10305,0
10306,2
10307,1
10308,7
10309,10
10310,5
10311,4
10312,2
10313,2
10314,0
10315,1
10316,14
10317,0
10318,0
10319,1
10320,0
10321,1
10322,7
10323,5
10324,4
10325,9
10326,13
10327,3
10328,0
10329,3
10330,0
10331,0
10332,1
10333,7
10334,8
10335,4
10336,9
10337,1
10338,7
10339,6
10340,4
10341,17
10342,9
10343,0
10344,3
10345,0
10346,8
10347,8
10348,1
10349,10
10350,8
10351,0
10352,5
10353,4
10354,9
10355,1
10356,16
10357,5
10358,4
10359,13
10360,0
10361,3
10362,1
10363,1
10364,11
10365,0
10366,1
10367,2
10368,2
10369,0
10370,5
10371,0
10372,1
10373,3
10374,0
10375,3
10376,0
10377,0
10378,5
10379,8
10380,2
10381,14
10382,0
10383,1
10384,14
10385,0
10386,7
10387,14
10388,0
10389,3
10390,2
10391,0
10392,29
10393,1
10394,2
10395,1
10396,6
10397,4
10398,17
10399,1
10400,10
10401,18
10402,6
10403,0
10404,2
10405,1
10406,19
10407,0
10408,3
10409,0
10410,3
10411,0
10412,2
10413,1
10414,5
10415,1
10416,10
10417,3
10418,2
10419,0
10420,0
10421,5
10422,2
10423,0
10424,3
10425,0
10426,2
10427,0
10428,1
10429,4
10430,0
10431,0
10432,2
10433,7
10434,2
10435,0
10436,14
10437,0
10438,20
10439,6
10440,2
10441,0
10442,3
10443,0
10444,0
10445,1
10446,2
10447,0
10448,2
10449,5
10450,0
10451,2
10452,1
10453,0
10454,19
10455,7
10456,14
10457,2
10458,0
10459,1
10460,7
10461,0
10462,3
10463,2
10464,0
10465,3
10466,0
10467,1
10468,6
10469,4
10470,17
10471,3
10472,2
10473,0
10474,9
10475,0
10476,2
10477,1
10478,2
10479,8
10480,8
10481,5
10482,9
10483,0
10484,1
10485,0
10486,0
10487,7
10488,0
10489,0
10490,5
10491,3
10492,14
10493,2
10494,0
10495,1
10496,7
10497,0
10498,0
10499,18
10500,0
10501,7
10502,0
10503,3
10504,0
10505,2
10506,0
10507,1
10508,0
10509,2
10510,5
10511,8
10512,13
10513,7
10514,3
10515,0
10516,8
10517,13
10518,3
10519,2
10520,0
10521,1
10522,3
10523,8
10524,2
10525,0
10526,5
10527,1
10528,0
10529,7
10530,0
10531,1
10532,2
10533,5
10534,8
10535,7
10536,2
10537,0
10538,13
10539,5
10540,1
10541,0
10542,0
10543,1
10544,1
10545,2
10546,0
10547,5
10548,0
10549,1
10550,0
10551,1
10552,0
10553,1
10554,0
10555,1
10556,5
10557,0
10558,1
10559,0
10560,0
10561,1
10562,5
10563,0
10564,7
